row_id,track,step,title,status,owner_now,remaining,verdict,owner_proposed,judged_by,basis,note,evidence
STD-MEM-022,T3,B5,로그인 식별자 정책(이메일 전용 vs 아이디) 확정·테스트회원 계정 정비,미착수,신우진,Y,재배정,김동학,evidence-path,https://shopby.huniprinting.co.kr/login 테스트회원 ID 입력 → 「올바른 이메일 형식이 아닙니다」 @ 2026-09-16 21:30,그 일이 사는 곳=huni-mall,https://shopby.huniprinting.co.kr/login 테스트회원 ID 입력 → 「올바른 이메일 형식이 아닙니다」 @ 2026-09-16 21:30
STD-MEM-023,T3,B5,소셜 로그인 전제 설정 — 셀러어드민 간편로그인 앱(네이버·카카오·구글) 등록 + 각 개발자센터 Redirect URI `{origin}/oauth/callback` 등록,미착수,최숙진,Y,담당맞음,최숙진,merged-owner_side,merged.csv t48:48 owner_side/system=shopby,셀러어드민 설정·운영(코드 0),commit 13ed106 본문 「⚠ 동작 전제(코드 외)」 · huni-skin-shopby/src/components/auth/sns-buttons.tsx:66-67
STD-MEM-024,T3,B5,소셜 최초 로그인 가입완료(WAITING→ACTIVE) 추가정보 화면 실검증 — 약관 타입·필수항목이 몰 설정과 맞는지,미착수,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:272 owner_side/system=huni-mall,,commit 4f33a67 · huni-skin-shopby/src/app/api/auth/social-join/route.ts:1-9 · https://shopby.huniprinting.co.kr/social-join 200 「추가정보 입력」 @ 2026-09-16 22:00
STD-MYP-001,T3,D2,주문 목록 조회,부분,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:148 owner_side/system=huni-mall,,huni-skin-shopby/src/lib/api/hooks/use-my-orders.ts:84
STD-MYP-002,T3,D2,주문 상세 조회(사양·파일·상태),부분,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:140 owner_side/system=huni-mall,,huni-skin-shopby/src/lib/api/hooks/use-my-orders.ts:84 (목록/상세)
STD-MYP-003,T3,D2,편집상품 미리보기,미착수,김동학,Y,분할,서희항+김동학,manual-read,huni-skin-shopby/src/components/product/configurator-actions.tsx:170-176,스킨 버튼은 onClick 없는 데드 버튼(=김동학 몫). 미리보기 산출물 자체는 Edicus/위젯(=서희항),SB-020 stub — huni-skin-shopby/src/components/product/configurator-actions.tsx:170-176 (onClick 없음)
STD-MYP-004,T3,D2,옵션보관함 저장/불러오기,미착수,신우진,Y,재배정,김동학,merged-owner_side,merged.csv t48:157 owner_side/system=huni-mall,그 일이 사는 곳=huni-mall,[L4b보강] huni-skin-shopby/src/components/cart/cart-page.tsx:6 ('shopby 장바구니에는 보관함(draft) 개념이 없어 단일 목록으로 렌더')
STD-MYP-005,T3,D2,보관 기간 정책 적용·만료 처리,미착수,신우진,Y,재배정,김동학,merged-owner_side,merged.csv t48:158 owner_side/system=huni-mall,그 일이 사는 곳=huni-mall,print-kb/wiki/policy/mypage.md#MYP-01 3개월 권장 · L4 사유: new — 보관 만료 정책은 화면이 아니라 배치 규칙이라 legacy 화면 분모에 수록된 적 없음. 근거 print-kb/mypage.md(ia.md 오염 아님).
STD-MYP-006,T6,D5,프린팅머니 잔액·내역 조회,부분,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:151 owner_side/system=huni-mall,,huni-skin-shopby/src/lib/api/hooks/use-points.ts:22
STD-MYP-007,T6,D5,프린팅머니 충전(PG 결제→적립 전환),부분,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:115 owner_side/system=huni-mall,,SB-051 stub — huni-skin-shopby/src/components/mypage/point-section.tsx:11-14 → src/lib/legacy-data/hooks.ts:423-432 (no-op)
STD-MYP-008,T6,D5,구매확정 적립금 자동 지급,미착수,최숙진,Y,provided,최숙진,merged-owner_side,merged.csv t48:92 owner_side/system=shopby,외부 제품 제공 기능(t51 work_type=provided) — 개발 일 아님. 연동·확인만 최숙진,SB-030 partial — huni-skin-shopby/src/components/checkout/checkout-form.tsx:52 (조회는 실API·적립/충전은 mock)
STD-MYP-009,T6,D5,기존 프린트머니 잔액 이관,미착수,김동학,Y,재배정,서희항,merged-owner_side,merged.csv t48:93 owner_side/system=webadmin,그 일이 사는 곳=webadmin,print-kb/wiki/policy/mypage.md#MYP-02 · print-kb/wiki/policy/custom-dev.md#CST-04 · L4 사유: 돈 걸림. 컷오버 대사 불일치 시 즉시 NO-GO 게이트.
STD-MYP-010,T3,D2,보유 쿠폰 목록,부분,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:117 owner_side/system=huni-mall,,huni-skin-shopby/src/lib/api/hooks/use-coupons.ts:71
STD-MYP-011,T3,D2,쿠폰 번호 등록,부분,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:118 owner_side/system=huni-mall,,huni-skin-shopby/src/lib/api/hooks/use-coupons.ts:71
STD-MYP-012,T3,D2,내 리뷰 작성·조회,부분,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:152 owner_side/system=huni-mall,,huni-skin-shopby/src/lib/api/hooks/use-review-write.ts:38 · use-my-reviews.ts:84
STD-MYP-013,T3,D2,내 상품Q&A/1:1문의 조회,미착수,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:130 owner_side/system=huni-mall,,SB-056 absent — huni-skin-shopby/src/app/(main) 하위 inquiry/qna 라우트 부재
STD-MYP-014,T5,D4,증빙서류 발급내역 조회,미착수,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:119 owner_side/system=huni-mall,,SB-053 stub — huni-skin-shopby/src/components/mypage/document-section.tsx:1-6 (정적 표 UI·API 호출 0) · D-18 endpoint='(호출 지점 없음)'
STD-MYP-015,T5,D4,현금영수증 정보 관리,미착수,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:120 owner_side/system=huni-mall,,SB-053 stub — document-section.tsx:1-6 · D-18 호출 지점 없음
STD-MYP-016,T3,D2,배송지 주소록 관리,부분,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:113 owner_side/system=huni-mall,,SB-048 done — huni-skin-shopby/src/lib/api/hooks/use-shipping-address.ts:65-125 · SB-028 src/components/checkout/address-modal.tsx:1
STD-MYP-017,T3,D2,마이페이지 메인 대시보드(주문요약·프린팅머니·쿠폰 한눈에),부분,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:154 owner_side/system=huni-mall,,"L3/legacy-normalized.json#F-029,IA-029,SCOPE-029 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:30 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A30:K30 · L2/as-is-inventory.csv#SB-044 huni-skin-shopby/src/components/mypage/dashboard-section.tsx:17-59"
STD-MYP-018,T3,D2,마이페이지 서브메인(기능군 랜딩) 화면,부분,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:155 owner_side/system=huni-mall,,"L3/legacy-normalized.json#F-030,IA-030,SCOPE-030 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:31 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A31:K31 || P1판정(260902): huni-skin-shopby/src/app/(main)/mypage/page.tsx:10 DashboardSection · layout.tsx (중첩 라우트 전환)"
STD-MYP-019,T3,D2,마이페이지 통합 검색결과 LIST 화면,미착수,신우진,Y,재배정,김동학,merged-owner_side,merged.csv t48:156 owner_side/system=huni-mall,그 일이 사는 곳=huni-mall,"L3/legacy-normalized.json#F-031,IA-031,SCOPE-031 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:32 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A32:K32 || P1판정(260902): huni-skin-shopby 전수 grep 'mypage.*search' 0건(260902) — 마이페이지 통합 검색 라우트 없음"
STD-MYP-020,T5,D4,사업자정보 목록,미착수,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:121 owner_side/system=huni-mall,,https://www.huniprinting.com/mypage/tax01.asp @ 2026-09-16 21:33
STD-MYP-021,T5,D4,사업자정보 등록(쓰기),미착수,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:122 owner_side/system=huni-mall,,https://www.huniprinting.com/mypage/tax01.asp @ 2026-09-16 21:33
STD-MYP-022,T6,D5,프린트머니 원장·외부포인트 API 5종·증빙 발행·충전 운영 화면의 개발 주체·배치 확정,미착수,신우진,Y,담당맞음,신우진,rule-track,후니정기미팅 정리260915.html §개발 역할 분담 · 미결 2,결정·조율 안건 — PM/대표가 맞다,후니정기미팅 정리260915.html §개발 역할 분담 · 미결 2
STD-MYP-023,T6,D5,토스 가상계좌 API 연동·입금 알림 수신 담당 확정,미착수,미정,Y,미정,미정,rule-track,후니정기미팅 정리260915.html §개발 역할 분담 · 미결 3,사내 4담당 경계 밖(외부·미정) — 이번 재판정 대상 아님,후니정기미팅 정리260915.html §개발 역할 분담 · 미결 3
STD-MYP-024,T6,D5,기존 회원·잔액 이관 / PitStop Server 연동 담당 확정,미착수,미정,Y,미정,미정,rule-track,후니정기미팅 정리260915.html §개발 역할 분담 · 미결 4,사내 4담당 경계 밖(외부·미정) — 이번 재판정 대상 아님,후니정기미팅 정리260915.html §개발 역할 분담 · 미결 4
STD-MYP-025,T6,D5,프린트머니 정책 — 소멸기한 없음·충전 1:1·추가 적립 없음,미착수,신우진,Y,미정,신우진,rule-track,후니정기미팅 정리260915.html §프린팅머니 · 확정 3,사는 시스템도 단계 기본 담당도 못 짚음(D5 프린트머니 등) — 실측·결정 필요,후니정기미팅 정리260915.html §프린팅머니 · 확정 3
STD-MYP-026,T6,D5,구 ASP 코드·DB 미제공 전제 — 이관 원천은 잔액 스냅샷만,미착수,최숙진,Y,미정,최숙진,rule-track,후니정기미팅 정리260915.html §프린팅머니 · 확정 4,사는 시스템도 단계 기본 담당도 못 짚음(D5 프린트머니 등) — 실측·결정 필요,후니정기미팅 정리260915.html §프린팅머니 · 확정 4
STD-MYP-027,T6,D5,샵바이 외부포인트 연동 협의 완료,구현-미검증,외부(샵바이(NHN커머스)),Y,미정,외부(샵바이(NHN커머스)),rule-track,후니정기미팅 정리260915.html §프린팅머니 · 확정 6,사내 4담당 경계 밖(외부·미정) — 이번 재판정 대상 아님,후니정기미팅 정리260915.html §프린팅머니 · 확정 6
STD-MYP-028,T6,D5,충전 입금 확인 = 토스페이먼츠 가상계좌 API 직접 발급,미착수,미정,Y,미정,미정,rule-track,후니정기미팅 정리260915.html §프린팅머니 · 확정 8,사내 4담당 경계 밖(외부·미정) — 이번 재판정 대상 아님,후니정기미팅 정리260915.html §프린팅머니 · 확정 8
STD-MYP-029,T6,D5,입금 확인 자동화 — 가상계좌 DEPOSIT_CALLBACK 웹훅 수신→자동 충전,미착수,미정,Y,미정,미정,rule-track,후니정기미팅 정리260915.html §프린팅머니 · 확정 9(「입금 확인은 가상계좌 입금 알림으로 자동 처리」까지) · DEPOSIT_CALLBACK 명칭 출처: _workspace/huni-shopby/17_pr,사내 4담당 경계 밖(외부·미정) — 이번 재판정 대상 아님,후니정기미팅 정리260915.html §프린팅머니 · 확정 9(「입금 확인은 가상계좌 입금 알림으로 자동 처리」까지) · DEPOSIT_CALLBACK 명칭 출처: _workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:316
STD-MYP-030,T3,D2,"편집 디자인 보관함 — 편집 종료 후 보관, 장바구니 담기 전까지 수정 가능",부분,김동학,Y,분할,김동학+서희항,merged-owner_side,"merged.csv t50:101,t48:159 owner_side/system=huni-mall,widget","두 시스템에 걸침(huni-mall,widget) — 행을 나눠 각자에게",후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 확정 7 / 후니-오픈잔여작업-실무진안내_260909.html §항목 11 · ④ 완료 기준
STD-MYP-031,T3,D2,보관함 저장 시점 결정(저장 버튼 vs 편집 종료 시 자동),미착수,신우진,Y,담당맞음,신우진,rule-track,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 미결 2,결정·조율 안건 — PM/대표가 맞다,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 미결 2
STD-MYP-032,T3,D2,편집 후 장바구니를 누르지 않고 이탈한 고객 안내 방법,미착수,최숙진,Y,재배정,김동학,rule-step,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 미결 3,사는 시스템 미확인 — 단계 D2 기본 담당과 불일치(약한 근거·실측 필요),후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 미결 3
STD-MYP-033,T3,D2,보관함을 일반 상품까지 확대할지 여부,미착수,신우진,Y,담당맞음,신우진,rule-track,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 미결 6,보관함 확대 여부 = 범위 결정 안건,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 미결 6
STD-MYP-034,T5,D4,증빙 신청 탭 3개(신청 가능 / 신청 완료 / 신용카드 결제),미착수,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:123 owner_side/system=huni-mall,,후니정기미팅 정리260915.html §증빙서류 · 확정 3
STD-MYP-035,T5,D4,현금 결제 건만 신청 대상 — 세금계산서·현금영수증 중 택1,미착수,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:124 owner_side/system=huni-mall,,후니정기미팅 정리260915.html §증빙서류 · 확정 4
STD-MYP-036,T5,D4,카드 결제 건·발행 완료 건은 목록에 보이되 비활성+사유 표시,미착수,김동학,Y,담당맞음,김동학,merged-owner_side,merged.csv t48:125 owner_side/system=huni-mall,,후니정기미팅 정리260915.html §증빙서류 · 확정 5
STD-MYP-037,T5,D4,프린트머니 증빙 발행 규칙 — 충전 시 충전액·주문 시 실결제액·환불 시 마이너스 계산서,미착수,김동학,Y,담당맞음,김동학,rule-step,후니정기미팅 정리260915.html §증빙서류 · 확정 7,사는 시스템 미확인 — 단계 D4 기본 담당과 일치(약한 근거),후니정기미팅 정리260915.html §증빙서류 · 확정 7
STD-MYP-038,T5,D4,프린트머니 증빙 발행 시점 세무 확인(충전 시 vs 사용 시),미착수,미정,Y,미정,미정,rule-track,후니정기미팅 정리260915.html §증빙서류 · 미결 1,사내 4담당 경계 밖(외부·미정) — 이번 재판정 대상 아님,후니정기미팅 정리260915.html §증빙서류 · 미결 1
STD-MYP-039,T5,D4,세금계산서 API 자동 발행 여부 결정,미착수,최숙진,Y,분할,최숙진+신우진,rule-track,후니정기미팅 정리260915.html §증빙서류 · 미결 2,결정 안건이 실무 담당에게 걸려 있다 — 결정(PM)/실행(담당) 분리,후니정기미팅 정리260915.html §증빙서류 · 미결 2
STD-MYP-040,T3,D2,마이페이지 9개 메뉴 점검·판정표 + 프린트머니 범위 결정,부분,최숙진,Y,분할,최숙진+신우진,rule-track,후니정기미팅 정리260915.html §일정·설계 · 미결 3 / 후니-오픈잔여작업-실무진안내_260909.html §항목 4 · ④ 완료 기준,결정 안건이 실무 담당에게 걸려 있다 — 결정(PM)/실행(담당) 분리,후니정기미팅 정리260915.html §일정·설계 · 미결 3 / 후니-오픈잔여작업-실무진안내_260909.html §항목 4 · ④ 완료 기준
STD-MYP-041,T6,D5,프린트머니 화면 피그마 부재·명칭 미정(「마이 포인트」 등),미착수,최숙진,Y,미정,최숙진,rule-track,후니정기미팅 정리260915.html §일정·설계 · 미결 4,사는 시스템도 단계 기본 담당도 못 짚음(D5 프린트머니 등) — 실측·결정 필요,후니정기미팅 정리260915.html §일정·설계 · 미결 4
STD-MYP-042,T6,D5,프린트머니 구현 M0 — 어드민 설정 + 충전권 상품 6종 + 실측 V1~V8,미착수,미정,Y,미정,미정,merged-owner_side,merged.csv t48:34 owner_side/system=shopby,사내 4담당 경계 밖(외부·미정) — 이번 재판정 대상 아님,_workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:288
STD-MYP-043,T6,D5,프린트머니 구현 M1 — webadmin t_pm_charge_txn + 감지·지급 잡(폴링) + 웹훅 신호 연결,미착수,미정,Y,미정,미정,rule-track,_workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:289,사내 4담당 경계 밖(외부·미정) — 이번 재판정 대상 아님,_workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:289
STD-MYP-044,T6,D5,프린트머니 구현 M2 — 스킨 충전 화면 배선(useChargePoint → 충전권 주문서),미착수,미정,Y,미정,미정,merged-owner_side,merged.csv t48:116 owner_side/system=huni-mall,사내 4담당 경계 밖(외부·미정) — 이번 재판정 대상 아님,_workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:290
STD-MYP-045,T6,D5,프린트머니 구현 M3 — 체크아웃 전액결제 분기,미착수,미정,Y,미정,미정,merged-owner_side,merged.csv t48:227 owner_side/system=huni-mall,사내 4담당 경계 밖(외부·미정) — 이번 재판정 대상 아님,_workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:291
STD-MYP-046,T6,D5,프린트머니 구현 M4 — 충전 취소/환불 처리 + 운영 화면(txn 목록·재시도),미착수,미정,Y,미정,미정,rule-track,_workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:292,사내 4담당 경계 밖(외부·미정) — 이번 재판정 대상 아님,_workspace/huni-shopby/17_prepaid-money/prepaid-money-design-260915.md:292
