row_id,data_role,track,step,title,std_ids,owner_name,target_date,effort_lb_days,week_plus_cnt,undetermined_cnt,nondev_cnt,open_rows,date_basis,evidence,check_method,prereq,status,data_owner,data_work,api_path,api_evidence,forced_by_impl,api_basis,wait_target,irreversible,note,source
STD-ORD-010,detail,T3,B6,주문서 조회,STD-ORD-010,김동학,,,,,,,,https://shopby.huniprinting.co.kr/checkout/202609160243938684@2026-09-16 21:33,주문서(/checkout/번호)에서 담은 상품·수량·금액이 장바구니와 같으면 완료.,—,작동,huni,dev,shop-api,order-shop-public.endpoints.json GET /order-sheets/{orderSheetNo},,사람 판정 260917,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ORD-011,detail,T3,B6,쿠폰·배송지 반영 최종 금액 계산,STD-ORD-011,김동학,,,,,,,,"huni-skin-shopby/src/lib/api/hooks/use-order-sheet.ts:177,252 · use-order-coupons.ts:34,69,102",회원으로 로그인해 주문서에서 쿠폰을 적용하면 「총 결제금액」이 할인만큼 줄면 완료.,—,부분,huni,dev,shop-api,order-shop-public.endpoints.json POST /order-sheets/{orderSheetNo}/calculate,,사람 판정 260917,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ORD-012,detail,T3,B6,주문자/수령자 정보 입력,STD-ORD-012,김동학,,,,,,,,https://shopby.huniprinting.co.kr/checkout/202609160243938684@2026-09-16 21:33,주문서에 주문자명·연락처·이메일과 받는분·연락처 입력칸이 보이면 완료.,—,작동,huni,dev,none,샵바이 비경유,,B6 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ORD-013,detail,T3,B6,배송지 주소 검색(우편번호),STD-ORD-013,김동학,,,,,,,,https://shopby.huniprinting.co.kr/checkout/202609160243938684@2026-09-16 21:33,주문서 「우편번호 검색」을 눌러 주소 검색창이 뜨고 선택 시 기본주소가 채워지면 완료.,—,작동,huni,dev,shop-api,manage-shop-public.endpoints.json GET /addresses/search,,사람 판정 260917,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ORD-014,detail,T3,B6,배송 요청사항 입력,STD-ORD-014,김동학,,,,,,,,F-077/SCOPE-077/IA-077 배송정보입력 PARTIAL·미착수,주문서 배송지 아래 「배송 요청사항」 칸이 있고 입력값이 주문상세에 보이면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,B6 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=반일,ledger-v4
STD-ORD-015,detail,T3,B6,나중배송(배송지 미입력) 주문,STD-ORD-015,신우진,,,,,,,,huni-shopby/01_research/order-to-delivery-contract.md §2.2 later-input-shippings,"PM이 나중배송 허용 여부를 결정하고, 허용 시 주문서에 「배송지 나중 입력」 선택이 보이면 완료.",—,미착수,huni,dev,shop-api,order-shop-public.endpoints.json GET /later-input/order,,사람 판정 260917,,,분류=이슈 · 오픈차단여부=작업 항목 · 작업량=1일 · 소요 미합산(분류=이슈),ledger-v4
STD-ORD-016,detail,T3,B6,주문 제목/작업명 입력,STD-ORD-016,김동학,,,,,,,,print-story/02_capture/order-flow-steps.md §A-6 주문제목,주문서에 「주문 제목」 칸이 있고 입력값이 주문완료·마이페이지 주문상세에 보이면 완료.,—,부분,huni,dev,none,샵바이 비경유,,B6 · 매칭 규칙 없음,,,분류=수정 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-ORD-017,detail,T3,B6,출고 옵션 선택(오늘출고·토요일출고),STD-ORD-017,신우진,,,,,,,,print-story/02_capture/order-flow-steps.md §C-6 출고 옵션,"PM이 출고 옵션(오늘/토요일) 운영 여부를 정하고, 운영 시 주문서에 출고 옵션 선택이 보이면 완료.",—,미착수,huni,dev,none,샵바이 비경유,,B6 · 매칭 규칙 없음,,,분류=이슈 · 오픈차단여부=작업 항목 · 작업량=1일 · 소요 미합산(분류=이슈),ledger-v4
STD-ORD-018,detail,T3,B6,약관 동의(구매·개인정보 제3자),STD-ORD-018,김동학,,,,,,,,X-SHOPBY-TERMS-01 Q-MISC-1 reserve 필수 agreementTermsAgrees termsType 세트 미상,주문서 결제 버튼 위에 구매조건·개인정보 제3자 제공 동의 체크박스와 「보기」 링크가 있으면 완료.,—,부분,huni,dev,none,샵바이 비경유,,B6 · 매칭 규칙 없음,,,분류=수정 · 오픈차단여부=작업 항목 · 작업량=반일,ledger-v4
STD-ORD-019,detail,T3,B7,주문 예약(reserve) 및 금액 검증,STD-ORD-019,김동학,,,,,,,,huni-skin-shopby/src/components/checkout/checkout-form.tsx:157-158 · src/lib/payments/ncp-pay.ts:47-70 — X-PAY-FLOW-01 reserve/paymentAmtForVerification 산식 미상,테스트 주문 1건을 무통장으로 넣고 주문완료 화면 금액이 주문서 금액과 원 단위까지 같으면 완료.,—,부분,huni,dev,none,샵바이 비경유,,B7 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=1일 · 소요 미합산(분류=검증),ledger-v4
STD-ORD-020,detail,T3,B7,주문 완료 화면·주문번호 발급,STD-ORD-020,김동학,,,,,,,,https://shopby.huniprinting.co.kr/order-complete@2026-09-16 21:27,주문 후 「주문이 완료되었습니다」와 주문번호가 보이면 완료.,—,작동,huni,dev,none,샵바이 비경유,,B7 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ORD-021,detail,T3,B7,주문 상태 조회(회원),STD-ORD-021,김동학,,,,,,,,"huni-skin-shopby/src/lib/api/hooks/use-my-orders.ts:84,354",회원 로그인 후 https://shopby.huniprinting.co.kr/mypage/orders 에 주문 카드와 상태(입금대기/제작중/출고)가 보이면 완료.,—,부분,huni,dev,none,샵바이 비경유,,B7 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ORD-022,detail,T3,B7,비회원 주문 조회(주문번호+휴대전화),STD-ORD-022,김동학,,,,,,,,https://shopby.huniprinting.co.kr/guest-order@2026-09-16 21:27,https://shopby.huniprinting.co.kr/guest-order 에 주문번호·비밀번호를 넣고 「주문 조회」를 누르면 주문 내용이 보이면 완료.,—,작동,huni,dev,shop-api,order-shop-public.endpoints.json GET /guest/orders/{orderNo},,사람 판정 260917,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ORD-023,detail,T3,B7,주문 상태 머신 전이 표시(결제완료→상품준비→배송준비→배송중→배송완료→구매확정),STD-ORD-023,김동학,,,,,,,,"huni-skin-shopby/src/lib/api/hooks/use-my-orders.ts:84,354 · X-DEC-MIRROR-01 샵바이→후니 상태 미러 채널 미확인",마이페이지 주문상세에서 결제완료→상품준비→배송중→배송완료 순서로 현재 단계가 표시되면 완료.,—,부분,huni,dev,none,샵바이 비경유,,B7 · 매칭 규칙 없음,,,분류=수정 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-ORD-024,detail,T3,B7,인쇄 공정 단계 상태 노출(검판·출력·후가공),STD-ORD-024,김동학,,,,,,,,SCOPE-162 주문/주문상세 런타임 그릇 구축 PARTIAL·미착수,마이페이지 주문상세에 「검판/출력/후가공」 중 현재 공정이 보이면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,B7 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1주+,ledger-v4
STD-ORD-025,detail,T3,B7,구매확정(고객·자동),STD-ORD-025,최숙진,,,,,,,,huni-shopby/01_research/order-to-delivery-contract.md §3 confirm,"셀러어드민 > 주문 설정에서 자동 구매확정 일수가 입력돼 있고, 배송완료 주문이 그 뒤 「구매확정」으로 바뀌면 완료.",—,미착수,huni,config,none,샵바이 비경유,,B7 · 매칭 규칙 없음,,,분류=설정 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=설정),ledger-v4
STD-ORD-026,detail,T3,B7,재주문(동일 사양 반복),STD-ORD-026,김동학,,,,,,,,F-011/SCOPE-011/IA-011 옵션보관함 CUSTOM·미착수,마이페이지 주문상세에 「같은 사양으로 재주문」 버튼이 있고 누르면 옵션이 채워진 상품 상세가 열리면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,B7 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=2-3일,ledger-v4
STD-ORD-027,detail,T3,B7,오프라인 주문 별도 등록 경로,STD-ORD-027,김동학,,,,,,,,raw/webadmin/webadmin/catalog/models.py:87 (TCusCustomers 모델만 · 전용 운영화면 urls.py 부재),webadmin에서 오프라인 주문 1건을 등록하면 t_ord_orders 에 저장되고 주문 목록에 보이면 완료.,—,부분,huni,dev,none,샵바이 비경유,,B7 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=2-3일,ledger-v4
STD-ORD-028,detail,T3,B7,선택옵션→주문 데이터 변환(확정 사양의 주문항목 생성),STD-ORD-028,김동학,,,,,,,,https://shopby.huniprinting.co.kr/cart@2026-09-16 21:27,https://shopby.huniprinting.co.kr/cart 항목의 옵션 요약이 위젯에서 고른 값과 같으면 완료.,—,작동,huni,dev,none,샵바이 비경유,,B7 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-ORD-029,detail,T3,B6,결제 직전 재견적(최종 금액을 다시 확정하고 결제로 넘김),STD-ORD-029,김동학,,,,,,,,L0/N3/ARCHITECTURE-v2.md §10 A-15 (cart/* 미채택 · order/register 미호출 · 결제 직전 재견적 누락),주문서 「결제하기」 직전에 금액 재확인 메시지가 뜨고 위젯 가격과 원 단위까지 같으면 완료.,—,미착수,huni,dev,shop-api,order-shop-public.endpoints.json POST /payments/reserve,,B6∈구간집합 · 규칙 /주문서|결제|payType|무통장|NCPPay/,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=2-3일,ledger-v4
STD-ORD-030,detail,T3,B7,주문 생성 직후 후니 주문등록 S2S 호출(order/register),STD-ORD-030,김동학,,,,,,,,L0/M2/interface-6.md I-4 · L0/N3/ARCHITECTURE-v2.md §10 A-15 (cart/* 미채택 · order/register 미호출) · L0/M2/contract-c2-shopby.md:396 저장소 전체 grep 결과 `order/register`·`X-Huni-Server-Key` 0건 · 수신측은 raw/webadmin/webadmin/config/urls.py:267 에 이미 있다,무통장 테스트 주문 1건 뒤 webadmin 주문 목록에 같은 주문번호가 보이면 완료.,STD-SYS-045;STD-SYS-023,미착수,huni,dev,none,샵바이 비경유,,B7 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1주+,ledger-v4
STD-ORD-031,detail,T3,B7,주문완료 메일/알림 발송,STD-ORD-031,최숙진,,,,,,,,https://shopby.huniprinting.co.kr/order-complete @ 2026-09-16 21:27,테스트 주문 후 주문완료 메일이 주문자 이메일로 도착하면 완료.,EXT-ALIMTALK,미착수,huni,config,none,샵바이 비경유,,B7 · 매칭 규칙 없음,,,분류=설정 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=설정),ledger-v4
STD-ORD-032,detail,T3,B6,비회원 주문서 무통장 계좌·입금자명 표시(회원 주문서와 동일 여부),STD-ORD-032,김동학,,,,,,,,https://shopby.huniprinting.co.kr/checkout/202609160243938684 @ 2026-09-16 21:33,회원 로그인 후 주문서에도 같은 입금 은행·계좌가 보이면 완료.,STD-SYS-024,부분,huni,dev,shop-api,order-shop-public.endpoints.json POST /payments/reserve,,B6∈구간집합 · 규칙 /주문서|결제|payType|무통장|NCPPay/,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-PAY-001,detail,T3,B6,신용카드 결제(PG),STD-PAY-001,신우진,,,,,,,,huni-skin-shopby/src/components/checkout/checkout-form.tsx:8-9 주석 'PG 연동은 후속 — 현재는 무통장만 동작' (SB-032 absent) · X-PG-CONTRACT-01 이니시스 계약 미체결,이니시스 PG 심사 결과 회신을 받고 샵바이 결제수단 설정에서 신용카드가 사용 상태가 되면 완료,EXT-PG;STD-PAY-027,미착수,ext,wait,none,샵바이 비경유(외부 벤더 대기),,ext,외부(KG이니시스),,분류=이슈 · 오픈차단여부=차단(외부) · 작업량=반일 · 소요 미합산(분류=이슈),ledger-v4
STD-PAY-002,detail,T3,B6,실시간 계좌이체,STD-PAY-002,최숙진,,,,,,,,huni-skin-shopby/src/components/checkout/checkout-form.tsx:8-9 (SB-032 absent),쇼핑몰 수정(https://service.shopby.co.kr/mall/modification/81683)>결제수단 노출설정>일반결제>계좌이체 「사용함」 저장 후 신규몰 결제 화면에 계좌이체가 보이면 완료,EXT-PG;STD-PAY-001,미착수,huni,config,none,샵바이 비경유,,B6 · 매칭 규칙 없음,,,분류=설정 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=설정),ledger-v4
STD-PAY-003,detail,T3,B6,무통장입금(가상계좌)·입금대기 상태,STD-PAY-003,최숙진,,,,,,,,https://service.shopby.co.kr/mall/modification/81683@2026-09-16 21:31,샵바이 결제수단 설정에서 무통장입금이 켜져 있고 입금 계좌가 등록되어 있으면 완료 — 가상계좌 항목은 꺼진 상태,—,작동,nhn,config,admin-manual,해당 엔드포인트 없음 (셀러어드민 화면으로만 제공),N,nhn · Server API 대응 규칙 없음,,,분류=설정 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=설정),ledger-v4
STD-PAY-004,detail,T3,B6,네이버페이 결제,STD-PAY-004,외부(네이버페이),,,,,,,,X-DEC-NAVERPAY-01 NaverPay 별도 mini-OrderSheet 1차 범위 포함 여부 미결,오픈 이후 네이버페이 가맹 신청이 접수되고 승인 회신이 오면 완료,EXT-NAVERPAY,미착수,ext,wait,none,샵바이 비경유(외부 벤더 대기),,ext,외부(네이버페이),,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=이슈),ledger-v4
STD-PAY-005,detail,T3,B6,카카오페이 결제,STD-PAY-005,외부(카카오페이),,,,,,,,print-kb/wiki/policy/order-payment.md#PAY-03,카카오페이 가맹 승인 회신을 받고 샵바이 결제수단 설정에서 카카오페이가 사용 상태가 되면 완료,STD-PAY-024,미착수,ext,wait,none,샵바이 비경유(외부 벤더 대기),,ext,외부(카카오페이),,분류=이슈 · 오픈차단여부=차단(외부) · 작업량=1주+ · 소요 미합산(분류=이슈),ledger-v4
STD-PAY-006,detail,T3,B6,토스페이 결제,STD-PAY-006,신우진,,,,,,,,print-kb/wiki/policy/order-payment.md#PAY-03,샵바이 결제수단 설정에 토스페이가 켜져 있지 않으면 완료,—,미착수,nhn,config,admin-manual,해당 엔드포인트 없음 (셀러어드민 화면으로만 제공),N,nhn · Server API 대응 규칙 없음,,,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=이슈),ledger-v4
STD-PAY-007,detail,T3,B6,적립금(프린팅머니) 결제,STD-PAY-007,서희항,,,,,,,,"huni-skin-shopby/src/lib/api/hooks/use-points.ts:22,62 (조회 done) · checkout-form.tsx:52 (적립/충전은 mock)",테스트 주문에서 프린트머니로 전액/부분 결제하고 주문 취소 시 잔액이 원복되면 완료,STD-MYP-022,부분,ext,wait,none,샵바이 비경유(외부 벤더 대기),,ext,외부(NHN커머스),,분류=개발 · 오픈차단여부=차단(외부) · 작업량=1주+,ledger-v4
STD-PAY-008,detail,T3,B6,복합결제(적립금+PG 병용),STD-PAY-008,김동학,,,,,,,,huni-skin-shopby/src/components/checkout/checkout-form.tsx:52 (mock),"프린트머니 잔액보다 큰 금액의 주문에서 머니 일부 + 카드로 결제가 완료되고, 취소 시 머니분이 원복되면 완료",STD-PAY-007;STD-PAY-001,미착수,ext,wait,none,샵바이 비경유(외부 벤더 대기),,ext,외부(NHN커머스),,분류=개발 · 오픈차단여부=차단(외부) · 작업량=1주+,ledger-v4
STD-PAY-009,detail,T3,B6,할부·무이자 옵션,STD-PAY-009,외부(KG이니시스),,,,,,,,print-kb/wiki/policy/order-payment.md#PAY-04,이니시스 가맹점관리자 지불수단에서 할부/무이자 옵션이 승인되고 결제창 카드 선택에 할부 개월이 뜨면 완료,EXT-PG,미착수,ext,wait,none,샵바이 비경유(외부 벤더 대기),,ext,외부(KG이니시스),,분류=설정 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=설정),ledger-v4
STD-PAY-010,detail,T3,B6,B2B 후불결제,STD-PAY-010,신우진,,,,,,,,F-141/SCOPE-141/IA-141 주문관리-후불결제 PARTIAL·미착수,PM 결정 문서에 B2B 후불결제 범위(오픈 포함/제외)가 한 줄로 적히면 이 행이 닫힌다,—,미착수,huni,dev,none,샵바이 비경유,,B6 · 매칭 규칙 없음,,,분류=이슈 · 오픈차단여부=작업 항목 · 작업량=미판정 · 소요 미합산(분류=이슈),ledger-v4
STD-PAY-011,detail,T3,B6,PG 리다이렉트·결제 확정 콜백,STD-PAY-011,김동학,,,,,,,,huni-skin-shopby/src/lib/payments/ncp-pay.ts:47-70 · src/app/api/pay-config/route.ts:8 — X-PAY-FLOW-01 PG 콜백 흐름 미상,PG(이니시스) 승인 뒤 주문서에서 카드 결제를 시도해 승인 후 주문완료 화면으로 돌아오면 완료.,EXT-PG,부분,ext,wait,none,샵바이 비경유(외부 벤더 대기),,ext,외부(KG이니시스),,분류=이슈 · 오픈차단여부=차단(외부) · 작업량=1주+ · 소요 미합산(분류=이슈),ledger-v4
STD-PAY-012,detail,T3,B6,결제 실패 안내·재시도,STD-PAY-012,김동학,,,,,,,,X-PAY-FLOW-01 결제 확정 흐름 미상,카드 결제를 중간에 취소했을 때 「결제 실패」 안내와 「다시 시도」 버튼이 보이면 완료.,STD-PAY-011;EXT-PG,미착수,huni,dev,shop-api,order-shop-public.endpoints.json POST /payments/reserve,,B6∈구간집합 · 규칙 /주문서|결제|payType|무통장|NCPPay/,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-PAY-013,detail,T3,B6,결제 금액 위변조 검증(서버 재계산 대조),STD-PAY-013,김동학,,,,,,,,huni-skin-shopby/src/lib/api/widget-order.ts:26-35 (10원×orderCnt 적재 — 견적가 우회 적재) · X-PRICE-BRIDGE-01 동적 계산가 무손실 환원 경로 미확정,위젯 가격을 바꾼 뒤 결제하면 서버가 재계산한 금액과 다를 때 결제가 막히면 완료.,—,부분,huni,dev,shop-api,order-shop-public.endpoints.json POST /payments/reserve,,B6∈구간집합 · 규칙 /주문서|결제|payType|무통장|NCPPay/,,,분류=수정 · 오픈차단여부=작업 항목 · 작업량=2-3일,ledger-v4
